Datum;BTC-EUR;ETH-EUR;DOT-EUR;TRX-EUR;ATOM-EUR
2018-06-28;5.322,5195;373,1995;;0,0317;
2018-06-29;5.481,4688;389,6088;;0,0319;
2018-06-30;5.468,248;388,695;;0,0329;
2018-07-01;5.682,2852;408,3737;;0,0324;
2018-07-02;5.600,4717;398,1431;;0,034;
2018-07-03;5.659,2466;400,856;;0,0333;
2018-07-04;5.678,8472;405,7925;;0,0334;
2018-07-05;5.681,9922;403,5862;;0,0324;
2018-07-06;5.838,1694;418,6122;;0,0315;
2018-07-07;5.764,5137;416,2361;;0,0326;
2018-07-08;5.734,731;405,4798;;0,0316;
2018-07-09;5.397,7573;370,4477;;0,0305;
2018-07-10;5.477,7368;382,4893;;0,0286;
2018-07-11;5.341,1167;368,7824;;0,0288;
2018-07-12;5.338,5107;371,4395;;0,0276;
2018-07-13;5.371,0913;373,2015;;0,0285;
2018-07-14;5.445,8301;385,2115;;0,0286;
2018-07-15;5.758,7339;410,5732;;0,0294;
2018-07-16;6.283,0757;429,9708;;0,032;
2018-07-17;6.330,6533;412,7055;;0,0341;
2018-07-18;6.407,1221;402,9681;;0,0341;
2018-07-19;6.275,9258;384,6202;;0,0325;
2018-07-20;6.331,5327;394,6373;;0,0298;
2018-07-21;6.319,5249;391,564;;0,0304;
2018-07-22;6.595,2017;385,6081;;0,0299;
2018-07-23;7.210,7075;410,3167;;0,0291;
2018-07-24;6.970,5972;402,5671;;0,0326;
2018-07-25;6.828,9077;398,5203;;0,0316;
2018-07-26;7.004,9844;402,9392;;0,0309;
2018-07-27;7.028,269;400,5645;;0,0313;
2018-07-28;7.049,0264;400,2616;;0,0316;
2018-07-29;6.989,4736;390,534;;0,0337;
2018-07-30;6.657,3457;371,239;;0,0311;
2018-07-31;6.538,2524;360,7846;;0,029;
2018-08-01;6.531,8516;356,1683;;0,028;
2018-08-02;6.427,2412;361,5994;;0,0272;
2018-08-03;6.080,0986;352,0809;;0,0265;
2018-08-04;6.114,6021;355,1176;;0,025;
2018-08-05;6.014,7085;351,8412;;0,0262;
2018-08-06;5.821,1533;327,7433;;0,0253;
2018-08-07;5.432,7559;307,2396;;0,024;
2018-08-08;5.699,6094;317,2405;;0,0211;
2018-08-09;5.420,4297;292,8799;;0,0225;
2018-08-10;5.517,73;282,3068;;0,0209;
2018-08-11;5.549,627;280,4968;;0,0198;
2018-08-12;5.524,6689;251,3335;;0,0198;
2018-08-13;5.464,2251;245,8417;;0,017;
2018-08-14;5.562,5781;248,9763;;0,0168;
2018-08-15;5.571,4424;253,3386;;0,0171;
2018-08-16;5.753,8076;276,0593;;0,0172;
2018-08-17;5.616,6479;258,6447;;0,0204;
2018-08-18;5.688,6157;263,0358;;0,0189;
2018-08-19;5.489,9746;238,7216;;0,0195;
2018-08-20;5.606,8091;243,6222;;0,018;
2018-08-21;5.504,7563;234,2377;;0,0181;
2018-08-22;5.662,8076;240,1248;;0,017;
2018-08-23;5.782,6006;243,4963;;0,018;
2018-08-24;5.819,8003;240,6385;;0,0186;
2018-08-25;5.759,7769;236,322;;0,0193;
2018-08-26;5.893,3745;244,4812;;0,0195;
2018-08-27;6.068,8276;253,5697;;0,0209;
2018-08-28;6.019,0981;247,1062;;0,023;
2018-08-29;5.983,2202;243,5951;;0,0217;
2018-08-30;6.067,4023;243,99;;0,0213;
2018-08-31;6.201,6123;254,6263;;0,0219;
2018-09-01;6.271,749;253,8556;;0,0229;
2018-09-02;6.252,2046;249,1035;;0,0221;
2018-09-03;6.354,4756;246,6319;;0,0216;
2018-09-04;5.839,2764;199,7172;;0,0218;
2018-09-05;5.619,3906;198,1367;;0,0187;
2018-09-06;5.598,71;188,0383;;0,0186;
2018-09-07;5.389,9922;171,3713;;0,0178;
2018-09-08;5.451,0425;170,3642;;0,0167;
2018-09-09;5.460,4038;170,0129;;0,0168;
2018-09-10;5.452,6006;159,636;;0,0167;
2018-09-11;5.464,854;157,7312;;0,0161;
2018-09-12;5.575,5923;180,8144;;0,0157;
2018-09-13;5.600,8857;182,1027;;0,0171;
2018-09-14;5.627,1069;191,8421;;0,0171;
2018-09-15;5.607,1411;189,7866;;0,0171;
2018-09-16;5.383,2705;169,5878;;0,0172;
2018-09-17;5.456,2817;179,8193;;0,0159;
2018-09-18;5.481,957;179,8912;;0,0166;
2018-09-19;5.536,3276;190,7166;;0,0169;
2018-09-20;5.728,0747;209,7197;;0,0182;
2018-09-21;5.717,0439;204,5282;;0,0212;
2018-09-22;5.712,1621;207,9764;;0,0197;
2018-09-23;5.611,9946;194,625;;0,0203;
2018-09-24;5.479,0098;185,7126;;0,0188;
2018-09-25;5.527,2842;183,6871;;0,0181;
2018-09-26;5.738,5864;196,3878;;0,0179;
2018-09-27;5.721,9248;191,5326;;0,0193;
2018-09-28;5.685,6079;199,4841;;0,0189;
2018-09-29;5.708,8145;200,63;;0,019;
2018-09-30;5.691,2568;199,3074;;0,0191;
2018-10-01;5.674,9995;196,6492;;0,019;
2018-10-02;5.666,6821;192,1451;;0,0191;
2018-10-03;5.711,3291;192,9786;;0,0188;
2018-10-04;5.745,0015;197,4439;;0,0197;
2018-10-05;5.715,3589;195,2916;;0,0202;
2018-10-06;5.730,562;196,2439;;0,0206;
2018-10-07;5.788,3252;199,4823;;0,0233;
2018-10-08;5.772,5737;198,1205;;0,0231;
2018-10-09;5.710,7871;195,7805;;0,0226;
2018-10-10;5.397,4463;163,4865;;0,022;
2018-10-11;5.425,6294;170,1098;;0,0181;
2018-10-12;5.435,4956;172,8025;;0,0197;
2018-10-13;5.445,2651;169,4058;;0,0204;
2018-10-14;5.694,4961;181,028;;0,0204;
2018-10-15;5.699,3491;181,5536;;0,0217;
2018-10-16;5.691,6187;180,0978;;0,021;
2018-10-17;5.654,0449;177,5224;;0,0211;
2018-10-18;5.608,3555;176,7209;;0,0212;
2018-10-19;5.628,9829;178,1982;;0,0209;
2018-10-20;5.632,0151;178,2321;;0,021;
2018-10-21;5.653,8975;177,835;;0,021;
2018-10-22;5.644,2163;178,098;;0,0208;
2018-10-23;5.700,3921;178,8893;;0,0205;
2018-10-24;5.692,9634;178,1995;;0,0206;
2018-10-25;5.673,8232;178,1772;;0,0203;
2018-10-26;5.678,7568;178,9492;;0,0207;
2018-10-27;5.690,8862;180,1795;;0,0204;
2018-10-28;;;;0,0207;
2018-10-29;5.566,7554;173,3918;;0,0195;
2018-10-30;5.583,5576;174,1425;;0,0196;
2018-10-31;5.583,1943;174,4357;;0,0196;
2018-11-01;5.592,873;174,397;;0,0198;
2018-11-02;5.610,3281;176,1977;;0,0201;
2018-11-03;5.586,4585;175,8033;;0,0199;
2018-11-04;5.593,5239;182,0192;;0,0204;
2018-11-05;5.626,5942;183,2605;;0,0208;
2018-11-06;5.651,3936;191,0782;;0,0214;
2018-11-07;5.710,9077;189,9365;;0,0208;
2018-11-08;5.676,8599;186,6839;;0,0203;
2018-11-09;5.632,3022;185,2914;;0,0203;
2018-11-10;5.653,5728;187,4754;;0,0203;
2018-11-11;5.661,895;186,6377;;0,0201;
2018-11-12;5.675,6865;187,4456;;0,02;
2018-11-13;5.621,9038;182,8379;;0,0194;
2018-11-14;5.072,2827;160,3417;;0,0171;
2018-11-15;4.987,668;159,6663;;0,0168;
2018-11-16;4.882,0352;153,3876;;0,0165;
2018-11-17;4.864,4824;152,3901;;0,0165;
2018-11-18;4.927,897;155,1635;;0,0165;
2018-11-19;4.253,2783;130,2441;;0,0138;
2018-11-20;3.914,9343;114,6189;;0,0122;
2018-11-21;4.041,6028;120,0501;;0,0129;
2018-11-22;3.828,5977;111,1115;;0,0122;
2018-11-23;3.833,6077;108,7317;;0,0121;
2018-11-24;3.422,3452;100,0875;;0,0111;
2018-11-25;3.537,5315;102,7303;;0,0109;
2018-11-26;3.334,8403;95,5987;;0,0103;
2018-11-27;3.381,918;97,3756;;0,0105;
2018-11-28;3.744,8777;107,6979;;0,0129;
2018-11-29;3.756,4978;103,1934;;0,0138;
2018-11-30;3.549,2969;99,9881;;0,0127;
2018-12-01;3.722,8787;104,7924;;0,0134;
2018-12-02;3.650,5237;102,6311;;0,0132;
2018-12-03;3.429,2729;95,9222;;0,0122;
2018-12-04;3.488,1682;97,1584;;0,0127;
2018-12-05;3.308,4258;90,3125;;0,0123;
2018-12-06;3.095,3513;80,6659;;0,0113;
2018-12-07;3.004,0215;81,9485;;0,0116;
2018-12-08;3.053,3669;80,9516;;0,0118;
2018-12-09;3.168,8523;83,4177;;0,0119;
2018-12-10;3.084,092;80,7293;;0,0117;
2018-12-11;3.024,5894;78,5563;;0,0117;
2018-12-12;3.065,8452;79,6527;;0,0117;
2018-12-13;2.916,6624;76,171;;0,0115;
2018-12-14;2.867,30;74,5531;;0,0113;
2018-12-15;2.862,2393;74,6702;;0,0113;
2018-12-16;2.876,5767;75,3997;;0,0115;
2018-12-17;3.124,2686;83,8226;;0,0125;
2018-12-18;3.249,0503;88,8837;;0,013;
2018-12-19;3.289,634;88,9324;;0,0138;
2018-12-20;3.608,3914;101,4299;;0,0152;
2018-12-21;3.426,8894;96,2985;;0,0176;
2018-12-22;3.530,072;102,6783;;0,0184;
2018-12-23;3.516,3633;114,9839;;0,0184;
2018-12-24;3.576,9519;122,9894;;0,0185;
2018-12-25;3.342,6216;113,7522;;0,0175;
2018-12-26;3.395,228;116,0693;;0,018;
2018-12-27;3.197,2483;101,9806;;0,0162;
2018-12-28;3.429,697;120,3102;;0,0182;
2018-12-29;3.339,2244;120,6348;;0,0175;
2018-12-30;3.379,5383;122,2623;;0,0174;
2018-12-31;3.256,9277;116,0581;;0,0164;
2019-01-01;3.353,5059;122,8662;;0,0171;
2019-01-02;3.483,446;136,9628;;0,0179;
2019-01-03;3.368,3557;130,9288;;0,0176;
2019-01-04;3.385,2976;135,6517;;0,0189;
2019-01-05;3.374,2927;136,5783;;0,0196;
2019-01-06;3.572,6018;138,2426;;0,0202;
2019-01-07;3.506,4944;132,149;;0,0206;
2019-01-08;3.518,6079;131,2519;;0,023;
2019-01-09;3.492,6055;130,5222;;0,0246;
2019-01-10;3.197,2578;111,7848;;0,0225;
2019-01-11;3.215,7698;111,2355;;0,0219;
2019-01-12;3.192,1968;109,8271;;0,0205;
2019-01-13;3.100,2217;102,0022;;0,0186;
2019-01-14;3.230,3804;112,5028;;0,0224;
2019-01-15;3.180,918;106,9157;;0,0215;
2019-01-16;3.206,8298;108,3977;;0,0221;
2019-01-17;3.228,8889;108,6155;;0,0222;
2019-01-18;3.217,8013;106,4527;;0,0218;
2019-01-19;3.280,0215;109,5394;;0,0216;
2019-01-20;3.168,3735;105,1206;;0,021;
2019-01-21;3.145,2849;103,0457;;0,0225;
2019-01-22;3.172,0962;104,5001;;0,0232;
2019-01-23;3.148,8459;103,1597;;0,0233;
2019-01-24;3.183,176;103,7491;;0,0238;
2019-01-25;3.156,9983;102,0639;;0,0235;
2019-01-26;3.158,252;102,1249;;0,0251;
2019-01-27;3.140,3748;99,369;;0,0257;
2019-01-28;3.036,3596;93,2575;;0,0235;
2019-01-29;3.015,4541;92,348;;0,0239;
2019-01-30;3.035,2651;94,821;;0,0238;
2019-01-31;3.020,3025;93,5153;;0,0222;
2019-02-01;3.044,2473;93,9209;;0,0229;
2019-02-02;3.073,1501;96,3825;;0,0228;
2019-02-03;3.023,3596;93,8186;;0,0222;
2019-02-04;3.024,7329;94,2807;;0,0237;
2019-02-05;3.038,1582;94,171;;0,0229;
2019-02-06;3.003,624;92,3139;;0,0225;
2019-02-07;2.998,1572;92,1947;;0,0227;
2019-02-08;3.237,0593;105,2904;;0,0237;
2019-02-09;3.240,9644;105,4344;;0,0232;
2019-02-10;3.258,5837;110,2091;;0,0228;
2019-02-11;3.234,7095;107,5435;;0,0219;
2019-02-12;3.223,9578;108,1606;;0,0216;
2019-02-13;3.224,0657;108,7867;;0,0215;
2019-02-14;3.202,0427;107,4674;;0,021;
2019-02-15;3.205,2502;108,0869;;0,0213;
2019-02-16;3.213,1968;109,1136;;0,0212;
2019-02-17;3.252,1902;118,2657;;0,0211;
2019-02-18;3.461,6638;129,1574;;0,0221;
2019-02-19;3.480,8557;128,1776;;0,022;
2019-02-20;3.525,2979;131,8118;;0,0222;
2019-02-21;3.486,7019;128,8567;;0,0219;
2019-02-22;3.532,9946;131,504;;0,0222;
2019-02-23;3.653,833;140,0623;;0,0225;
2019-02-24;3.359,5586;119,7779;;0,021;
2019-02-25;3.416,3845;123,0301;;0,0215;
2019-02-26;3.382,9429;121,2003;;0,0214;
2019-02-27;3.384,3274;119,6284;;0,0212;
2019-02-28;3.389,3123;120,2339;;0,021;
2019-03-01;3.394,9863;120,0192;;0,0209;
2019-03-02;3.398,9309;118,0412;;0,0202;
2019-03-03;3.381,9829;116,2581;;0,02;
2019-03-04;3.317,8174;112,701;;0,0202;
2019-03-05;3.445,9854;121,8912;;0,0212;
2019-03-06;3.450,8628;122,6819;;0,0207;
2019-03-07;3.493,0024;123,2665;;0,0207;
2019-03-08;3.472,4167;120,2773;;0,0201;
2019-03-09;3.527,7456;122,8029;;0,0204;
2019-03-10;3.518,2161;121,7599;;0,0205;
2019-03-11;3.468,3848;118,8632;;0,0198;
2019-03-12;3.463,6804;119,1222;;0,0198;
2019-03-13;3.447,8342;117,61;;0,0198;
2019-03-14;3.470,2214;118,2378;;0,02;5,7713
2019-03-15;3.494,7119;121,4855;;0,0204;6,6211
2019-03-16;3.572,1909;125,6379;;0,0206;6,5148
2019-03-17;3.555,384;123,659;;0,0204;4,2187
2019-03-18;3.557,1311;122,9443;;0,0203;4,5079
2019-03-19;3.585,5989;123,7588;;0,0203;4,2468
2019-03-20;3.576,8359;123,1107;;0,0202;3,834
2019-03-21;3.542,4312;120,1252;;0,0198;3,1939
2019-03-22;3.558,9866;121,3297;;0,0201;3,0943
2019-03-23;3.569,4746;122,2658;;0,0216;3,0474
2019-03-24;3.560,7893;121,2733;;0,0207;3,3333
2019-03-25;3.502,4707;119,3373;;0,0201;3,3392
2019-03-26;3.534,5635;120,1464;;0,0201;3,3207
2019-03-27;3.631,9795;125,2894;;0,021;3,3564
2019-03-28;3.623,7312;124,1569;;0,0208;3,1101
2019-03-29;3.652,0615;126,9794;;0,0208;3,1543
2019-03-30;3.659,4448;126,6188;;0,0208;3,0891
2019-03-31;3.657,866;126,0874;;0,021;3,2292
2019-04-01;4.354,8955;146,3226;;0,0217;3,3244
2019-04-02;4.422,5083;143,5853;;0,024;3,3798
2019-04-03;4.386,3862;140,8303;;0,0231;3,35
2019-04-04;4.488,1865;147,4903;;0,0232;3,339
2019-04-05;4.508,8032;147,8756;;0,0243;3,3937
2019-04-06;4.634,541;155,5857;;0,0239;3,963
2019-04-07;4.699,3057;160,1376;;0,0258;4,1152
2019-04-08;4.619,9888;156,3216;;0,0273;4,8417
2019-04-09;4.722,0576;157,271;;0,0266;3,4121
2019-04-10;4.497,2651;146,9613;;0,0267;3,3255
2019-04-11;4.500,6792;145,6763;;0,0237;3,1167
2019-04-12;4.506,9116;145,4792;;0,0235;3,8083
2019-04-13;4.571,3828;148,4705;;0,0233;3,8052
2019-04-14;4.482,4502;142,9313;;0,0239;3,9477
2019-04-15;4.639,5278;148,5407;;0,0234;3,8477
2019-04-16;4.649,0684;147,7865;;0,024;3,9156
2019-04-17;4.715,5635;154,6945;;0,0237;3,8469
2019-04-18;4.716,3887;154,4694;;0,024;3,8826
2019-04-19;4.746,6885;154,5074;;0,0236;4,3361
2019-04-20;4.726,6006;151,2348;;0,0233;4,8336
2019-04-21;4.795,5977;152,6553;;0,0222;4,6388
2019-04-22;4.964,707;152,7518;;0,0223;3,8933
2019-04-23;4.899,6572;148,6754;;0,0218;3,6726
2019-04-24;4.678,543;138,6897;;0,021;3,2606
2019-04-25;4.732,4077;140,1495;;0,0207;2,9671
2019-04-26;4.722,1694;142,0112;;0,0214;3,257
2019-04-27;4.740,1406;141,075;;0,0212;3,0781
2019-04-28;4.690,792;138,7405;;0,0212;3,9736
2019-04-29;4.771,2593;144,6039;;0,0204;3,3503
2019-04-30;4.823,6196;143,5813;;0,0214;3,5107
2019-05-01;4.927,2456;145,1004;;0,0212;3,9196
2019-05-02;5.147,0444;149,8639;;0,0212;4,1122
2019-05-03;5.203,1509;146,3609;;0,0215;4,7389
2019-05-04;5.181,7461;146,1357;;0,0209;4,6935
2019-05-05;5.130,1748;154,1275;;0,0209;4,3395
2019-05-06;5.209,499;151,7395;;0,0213;4,2183
2019-05-07;5.342,5498;152,6629;;0,0213;4,1228
2019-05-08;5.503,8823;151,7933;;0,022;3,889
2019-05-09;5.678,4512;154,1317;;0,0208;3,4732
2019-05-10;6.413,688;172,9697;;0,021;3,4121
2019-05-11;6.205,3828;166,7188;;0,0225;3,5766
2019-05-12;6.958,0332;175,2627;;0,0211;3,358
2019-05-13;7.134,9126;193,8023;;0,0219;3,5053
2019-05-14;7.321,3726;220,5317;;0,0246;3,5684
2019-05-15;7.057,2227;236,2966;;0,028;4,0412
2019-05-16;6.578,5151;218,3595;;0,0258;3,829
2019-05-17;6.513,4028;210,1457;;0,0244;3,9382
2019-05-18;7.342,6377;234,0384;;0,024;4,2224
2019-05-19;7.142,9404;225,493;;0,0262;4,3838
2019-05-20;7.131,4468;228,555;;0,0255;4,23
2019-05-21;6.884,5962;219,354;;0,0259;4,2767
2019-05-22;7.047,167;219,9182;;0,0244;3,9076
2019-05-23;7.128,0903;222,6454;;0,0245;3,8759
2019-05-24;7.185,5991;224,6552;;0,025;3,9918
2019-05-25;7.737,376;238,2528;;0,0251;3,9483
2019-05-26;7.866,8711;243,7689;;0,028;4,0221
2019-05-27;7.808,0718;243,3485;;0,0313;4,1719
2019-05-28;7.775,354;241,9443;;0,0311;4,2641
2019-05-29;7.473,8145;229,8514;;0,0303;4,2105
2019-05-30;7.660,2881;239,5273;;0,0282;5,3362
2019-05-31;7.650,9209;237,0952;;0,0295;5,1932
2019-06-01;7.824,939;241,8516;;0,0334;5,1638
2019-06-02;7.299,2656;224,6137;;0,0344;5,6898
2019-06-03;6.849,1636;214,4548;;0,0303;5,8795
2019-06-04;6.968,2607;220,0236;;0,0311;5,26
2019-06-05;6.936,5703;221,2338;;0,0305;5,5075
2019-06-06;7.095,0063;221,3281;;0,0291;5,3728
2019-06-07;7.015,7793;216,7484;;0,0299;5,5915
2019-06-08;6.791,209;205,8955;;0,0287;5,4142
2019-06-09;7.068,9556;218,7046;;0,0266;5,1873
2019-06-10;6.997,7144;216,9492;;0,028;5,3975
2019-06-11;7.211,5928;230,9798;;0,0276;5,2817
2019-06-12;7.296,7139;227,0936;;0,0298;5,4283
2019-06-13;7.741,9448;235,1725;;0,0289;5,5733
2019-06-14;7.870,6616;239,5644;;0,029;5,6097
2019-06-15;8.017,5518;239,9815;;0,0293;5,5218
2019-06-16;8.302,8398;244,3999;;0,0294;6,01
2019-06-17;8.109,8052;236,6852;;0,0302;6,2512
2019-06-18;8.253,9258;239,8086;;0,0296;5,8811
2019-06-19;8.435,3291;240,5582;;0,0296;5,918
2019-06-20;8.909,2842;258,9999;;0,029;5,7514
2019-06-21;9.398,5781;271,708;;0,0293;5,7222
2019-06-22;9.536,2695;270,4218;;0,0328;5,8768
2019-06-23;9.659,9189;272,3322;;0,0328;5,9761
2019-06-24;10.372,4814;279,856;;0,0337;5,8248
2019-06-25;11.443,0381;296,0518;;0,0339;5,788
2019-06-26;9.833,7686;258,7687;;0,0321;5,5447
2019-06-27;10.903,5635;273,5055;;0,0284;4,8094
2019-06-28;10.509,8955;281,2678;;0,0298;5,2039
2019-06-29;9.520,8818;255,8604;;0,0311;5,3427
2019-06-30;9.376,3926;260,1587;;0,0281;4,7647
2019-07-01;9.566,4844;258,2518;;0,0289;4,8398
